"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000143549.22",3508.84949690563,-0.342365772159991,0.126682946898993,-2.7025403224395,0.00688118375090815,0.0281787934867597
"ENSG00000143612.21",2100.60079796584,-0.0433422681679372,0.0598818515291441,-0.723796393417174,0.469190743850984,0.629365996176574
"ENSG00000143569.20",1802.65367405237,0.0293545763310192,0.114657356919343,0.256019998364946,0.797935395352931,0.880408499083671
"ENSG00000143575.16",446.17065564837,0.285522951469294,0.082310849783621,3.46883736736867,0.00052271577564871,0.00365848189993971
"ENSG00000143515.20",57.1280651576168,1.83037826830303,0.244073157967671,7.49930178125312,6.41586626982328e-14,1.46408658196868e-11
"ENSG00000228013.1",12.446398029959,0.336210467771135,0.356079810917246,0.944199748098808,0.345067583933135,0.514110593195256
"ENSG00000160712.13",1074.52385011496,-0.384519170518957,0.11895631874329,-3.23244006355608,0.00122737880646074,0.00723878111188974
"ENSG00000228264.1",16.6971624700859,-0.397317027564468,0.314994840439183,-1.26134455729658,0.207184734291706,0.358712538961278
"ENSG00000169291.10",3.52927226960043,0.189908364089447,0.548217692787777,0.346410498216014,0.729034236534231,0.832837189324764
"ENSG00000160714.10",601.691253768573,0.321083712159027,0.086918352431562,3.69408419714171,0.000220680677250273,0.00180704059297286
"ENSG00000229780.1",4.97714622222657,0.371669031520077,0.411360223743499,0.903512323427336,0.366254050787753,0.534704135170028
"ENSG00000160716.6",61.2945860505858,0.821212955560776,0.167294488483042,4.90878667317254,9.16415962021772e-07,2.11682912873683e-05
"ENSG00000160710.18",8473.5465068742,0.147606247745464,0.103754342034387,1.42265128235831,0.154837269876619,0.291298310043293
"ENSG00000163344.6",62.7728578685484,-0.59100543065613,0.176041974143289,-3.35718474830942,0.000787404798659993,0.00507802734440168
"ENSG00000163346.17",592.138129063959,-0.565903294412697,0.142368514297238,-3.97491887308174,7.04032507003821e-05,0.000717366979413216
"ENSG00000163348.4",218.838273735214,-0.531670233907778,0.145979809852713,-3.64208060309306,0.000270443359906888,0.00212898475086725
"ENSG00000160691.19",476.834857853981,0.0740728742896754,0.099557915818561,0.744017928465571,0.4568656288085,0.618910016820231
"ENSG00000173207.13",34.4117941626291,0.4245610416583,0.191641416249843,2.21539294567099,0.0267331051138198,0.0798382652638952
"ENSG00000160688.19",282.690506781852,0.310365782604559,0.0854575800189957,3.63181104046674,0.000281439173707997,0.00219713003053393
"ENSG00000289103.2",5.44150313113338,0.937408921111167,0.566510386318526,1.65470738710181,0.0979838678959132,0.20894773061476
"ENSG00000160685.14",779.495042161687,0.266405231717318,0.139997214578464,1.90293237275807,0.0570493701516283,0.139971819512049
"ENSG00000143537.14",289.775204591834,-0.0721382165650482,0.152178219583843,-0.474037722101905,0.635473007720099,0.76597588102598
"ENSG00000243364.8",20.7311100036168,-0.145640077356979,0.219957193054102,-0.662129186751154,0.507888432050879,0.662821215432916
"ENSG00000143590.14",5.80254317360521,-0.0243222901802499,0.413908897574364,-0.0587624241053676,0.953141337937187,0.973544030914205
"ENSG00000169242.12",7.81170180071971,3.76277380586856,0.733142634889158,5.13238983357917,2.86086183454142e-07,8.02819687244419e-06
"ENSG00000169241.19",358.296824471883,0.282113411784116,0.15082512888505,1.87046690342381,0.0614190088563071,0.147875610192472
"ENSG00000179085.8",31.8015798357849,-0.279178559099069,0.262633998825741,-1.06299473924663,0.287784337057805,0.453389692993125
"ENSG00000163463.13",38.2628205563714,0.14880907307061,0.176016137328126,0.84542858018298,0.397871592904249,0.564049801901258
"ENSG00000163462.19",15.6801776996137,1.01186107633824,0.371481257628058,2.72385498746037,0.00645248308871218,0.0268199086909922
"ENSG00000185499.17",6.68422474566084,2.07070142844508,0.494053020439334,4.19125345414084,2.77417539824623e-05,0.000341890363916803
"ENSG00000231064.9",16.0313474828735,1.17778913714247,0.324819323068459,3.62598236464596,0.000287865000819253,0.00224055644940503
"ENSG00000169231.13",185.547682425104,0.765360632686628,0.186388182246542,4.10627231545324,4.02095419305815e-05,0.000457174152414492
"ENSG00000173171.15",100.074410358237,-0.019467157339637,0.123264249527101,-0.157930279171147,0.87451173814316,0.927672188101802
"ENSG00000291137.1",11.2926479973615,0.207151319308377,0.375479895550178,0.551697499022804,0.581155623755354,0.723525931722341
"ENSG00000236675.1",20.4589685736507,-0.890303289129133,0.254515393214771,-3.49803317545456,0.000468702826091852,0.00334355303559718
